2022-12-23T14:14:25.581223Z	   69 Query	commit
2022-12-23T14:31:08.522911Z	   99 Execute	UPDATE last_trade SET lt_price = 20.04, lt_vol = lt_vol + 800, lt_dts = '2022-12-23 18:31:08' WHERE lt_s_symb = 'HKF'
2022-12-23T14:31:08.522997Z	   34 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000000318604
2022-12-23T14:31:08.523053Z	   77 Query	commit
2022-12-23T14:31:08.523443Z	   30 Execute	UPDATE cash_transaction SET ct_name = 'Market-Buy 400 Shares of PREF_B of C&F Financial Corporation' WHERE ct_t_id = 200000002289491
2022-12-23T14:31:08.523501Z	   43 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000004181053 ORDER BY th_dts ASC LIMIT 3
2022-12-23T14:31:08.523571Z	   77 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:31:08.523595Z	   99 Execute	SELECT tr_t_id, tr_bid_price, tr_tt_id, tr_qty FROM trade_request WHERE tr_s_symb = 'HKF' AND ((tr_tt_id = 'TSL' AND tr_bid_price >= 20.04) OR (tr_tt_id = 'TLS' AND tr_bid_price <= 20.04) OR (tr_tt_id = 'TLB' AND tr_bid_price >= 20.04))
2022-12-23T14:31:08.531785Z	  106 Execute	UPDATE broker SET b_comm_total = b_comm_total + 40.13, b_num_trades = b_num_trades + 1 WHERE b_id = 4300000039
2022-12-23T14:31:08.531898Z	   89 Execute	UPDATE broker SET b_comm_total = b_comm_total + 65.52, b_num_trades = b_num_trades + 1 WHERE b_id = 4300000017
2022-12-23T14:31:08.531997Z	  105 Execute	SELECT tt_name, tt_is_sell, tt_is_mrkt FROM trade_type WHERE tt_id = 'TLB'
2022-12-23T14:31:08.532059Z	   92 Execute	SELECT tt_name, tt_is_sell, tt_is_mrkt FROM trade_type WHERE tt_id = 'TLB'
2022-12-23T14:31:08.532125Z	   26 Query	commit
2022-12-23T14:31:08.532247Z	   31 Query	commit
2022-12-23T14:31:08.532269Z	   41 Execute	SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000006717191 AND t_tt_id = tt_id
2022-12-23T14:31:08.532353Z	  109 Execute	UPDATE customer_account SET ca_bal = ca_bal + 17913.5488 WHERE ca_id = 43000025784
2022-12-23T14:31:08.532470Z	   75 Execute	UPDATE trade SET t_exec_name = 'Martha X Longe' WHERE t_id = 200000003633521
2022-12-23T14:31:08.532589Z	   27 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000001762813
2022-12-23T14:31:08.532687Z	   72 Query	commit
2022-12-23T14:31:08.532721Z	   48 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000007864063
2022-12-23T14:31:08.532805Z	   18 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000008232297
2022-12-23T14:31:08.532873Z	   24 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000007075236
2022-12-23T14:31:08.532938Z	   33 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000002080253
2022-12-23T14:31:08.533017Z	   16 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000004127711
2022-12-23T14:31:08.533111Z	   39 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000008298244
2022-12-23T14:31:08.533189Z	   47 Execute	INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES (200000008757593, '2022-12-23 18:31:08', 'PNDG')
2022-12-23T14:31:08.533292Z	   17 Execute	INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES (200000008757591, '2022-12-23 18:31:08', 'PNDG')
2022-12-23T14:31:08.533391Z	  107 Execute	UPDATE broker SET b_comm_total = b_comm_total + 48.07, b_num_trades = b_num_trades + 1 WHERE b_id = 4300000037
2022-12-23T14:31:08.533564Z	   98 Execute	SELECT s_ex_id, s_name FROM security WHERE s_symb = 'HKF'
2022-12-23T14:31:08.533634Z	  105 Execute	SELECT hs_qty FROM holding_summary WHERE hs_ca_id = 43000019433 AND hs_s_symb = 'HOOV'
2022-12-23T14:31:08.533718Z	   92 Execute	SELECT hs_qty FROM holding_summary WHERE hs_ca_id = 43000048518 AND hs_s_symb = 'BRE'
2022-12-23T14:31:08.533945Z	   41 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000006717191
2022-12-23T14:31:08.534086Z	   95 Execute	INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES(200000008757566, '2022-12-23 18:31:08.000000', 'CMPT')
2022-12-23T14:31:08.534563Z	   26 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:31:08.534676Z	   72 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:31:08.534707Z	   72 Execute	SELECT c_id FROM customer WHERE c_tax_id = '734OX5835XA722'
2022-12-23T14:31:08.534798Z	   31 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:31:08.534825Z	   31 Execute	SELECT s_name, co_id, co_name, co_sp_rate, co_ceo, co_desc, DATE_FORMAT(co_open_date,'%Y-%m-%d'), co_st_id, ca.ad_line1, ca.ad_line2, zca.zc_town, zca.zc_div, ca.ad_zc_code, ca.ad_ctry, s_num_out, DATE_FORMAT(s_start_date,'%Y-%m-%d'), DATE_FORMAT(s_exch_date,'%Y-%m-%d'), s_pe, s_52wk_high, DATE_FORMAT(s_52wk_high_date,'%Y-%m-%d'), s_52wk_low, DATE_FORMAT(s_52wk_low_date,'%Y-%m-%d'), s_dividend, s_yield, zea.zc_div, ea.ad_ctry, ea.ad_line1, ea.ad_line2, zea.zc_town, ea.ad_zc_code, ex_close, ex_desc, ex_name, ex_num_symb, ex_open FROM security, company, address ca, address ea, zip_code zca, zip_code zea, exchange WHERE s_symb = 'GG' AND co_id = s_co_id AND ca.ad_id = co_ad_id AND ea.ad_id = ex_ad_id AND ex_id = s_ex_id AND ca.ad_zc_code = zca.zc_code AND ea.ad_zc_code = zea.zc_code
2022-12-23T14:31:08.535075Z	   25 Execute	INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES (200000008757596, '2022-12-23 18:31:08', 'SBMT')
2022-12-23T14:31:08.535139Z	   98 Execute	SELECT c_tier FROM customer WHERE c_id = 4300000243
2022-12-23T14:31:08.535357Z	   85 Execute	INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES(200000008757531, '2022-12-23 18:31:08.000000', 'CMPT')
2022-12-23T14:31:08.535452Z	   26 Execute	SELECT t_id, DATE_FORMAT(t_dts,'%Y-%m-%d %H:%i:%s.%f'), st_name, tt_name, t_s_symb, t_qty, t_exec_name, t_chrg, s_name, ex_name FROM trade, status_type FORCE INDEX(PRIMARY), trade_type FORCE INDEX(PRIMARY), security, exchange WHERE t_ca_id = 43000041323 AND st_id = t_st_id AND tt_id = t_tt_id AND s_symb = t_s_symb AND ex_id = s_ex_id ORDER BY t_dts DESC LIMIT 50
2022-12-23T14:31:08.535597Z	   25 Query	commit
2022-12-23T14:31:08.535667Z	   38 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000005807486
2022-12-23T14:31:08.535768Z	   68 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000002235477
2022-12-23T14:31:08.535851Z	   86 Execute	DELETE FROM trade_request WHERE tr_t_id = 200000008757578
2022-12-23T14:31:08.536096Z	   25 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:31:08.536128Z	   25 Execute	SELECT t_id, DATE_FORMAT(t_dts,'%Y-%m-%d %H:%i:%s.%f'), st_name, tt_name, t_s_symb, t_qty, t_exec_name, t_chrg, s_name, ex_name FROM trade, status_type FORCE INDEX(PRIMARY), trade_type FORCE INDEX(PRIMARY), security, exchange WHERE t_ca_id = 43000005866 AND st_id = t_st_id AND tt_id = t_tt_id AND s_symb = t_s_symb AND ex_id = s_ex_id ORDER BY t_dts DESC LIMIT 50
2022-12-23T14:31:08.536252Z	   86 Execute	INSERT INTO trade_history (th_t_id, th_dts, th_st_id) VALUES (200000008757578, '2022-12-23 18:31:08', 'SBMT')
2022-12-23T14:31:08.537896Z	   18 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000008232297
2022-12-23T14:31:08.538151Z	   24 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000007075236
2022-12-23T14:31:08.538279Z	   47 Query	commit
2022-12-23T14:31:08.538328Z	   16 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000004127711
2022-12-23T14:31:08.538580Z	   39 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000008298244
2022-12-23T14:31:08.538688Z	   17 Query	commit
2022-12-23T14:31:08.538707Z	   75 Execute	SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000003633521 AND t_tt_id = tt_id
2022-12-23T14:31:08.538811Z	   48 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000007864063
2022-12-23T14:31:08.539017Z	   92 Execute	SELECT ca_b_id, ca_c_id, ca_tax_st FROM customer_account WHERE ca_id = 43000048518
2022-12-23T14:31:08.539200Z	  105 Execute	SELECT ca_b_id, ca_c_id, ca_tax_st FROM customer_account WHERE ca_id = 43000019433
2022-12-23T14:31:08.539248Z	   33 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000002080253
2022-12-23T14:31:08.539349Z	   27 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000001762813
2022-12-23T14:31:08.539687Z	   24 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000007075236 ORDER BY th_dts LIMIT 3
2022-12-23T14:31:08.539798Z	   39 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000008298244 ORDER BY th_dts LIMIT 3
2022-12-23T14:31:08.539835Z	   72 Execute	SELECT c_st_id, c_l_name, c_f_name, c_m_name, c_gndr, c_tier, DATE_FORMAT(c_dob,'%Y-%m-%d'), c_ad_id, c_ctry_1, c_area_1, c_local_1, c_ext_1, c_ctry_2, c_area_2, c_local_2, c_ext_2, c_ctry_3, c_area_3, c_local_3, c_ext_3, c_email_1, c_email_2 FROM customer WHERE c_id = 4300001897
2022-12-23T14:31:08.539859Z	  105 Execute	UPDATE holding_summary SET hs_qty = 3900 WHERE hs_ca_id = 43000019433 AND hs_s_symb = 'HOOV'
2022-12-23T14:31:08.539864Z	   92 Execute	UPDATE holding_summary SET hs_qty = -2200 WHERE hs_ca_id = 43000048518 AND hs_s_symb = 'BRE'
2022-12-23T14:31:08.540043Z	   48 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000007864063 ORDER BY th_dts LIMIT 3
2022-12-23T14:31:08.540188Z	   17 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:31:08.540193Z	   33 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000002080253 ORDER BY th_dts LIMIT 3
2022-12-23T14:31:08.541315Z	   17 Execute	SELECT s_name, co_id, co_name, co_sp_rate, co_ceo, co_desc, DATE_FORMAT(co_open_date,'%Y-%m-%d'), co_st_id, ca.ad_line1, ca.ad_line2, zca.zc_town, zca.zc_div, ca.ad_zc_code, ca.ad_ctry, s_num_out, DATE_FORMAT(s_start_date,'%Y-%m-%d'), DATE_FORMAT(s_exch_date,'%Y-%m-%d'), s_pe, s_52wk_high, DATE_FORMAT(s_52wk_high_date,'%Y-%m-%d'), s_52wk_low, DATE_FORMAT(s_52wk_low_date,'%Y-%m-%d'), s_dividend, s_yield, zea.zc_div, ea.ad_ctry, ea.ad_line1, ea.ad_line2, zea.zc_town, ea.ad_zc_code, ex_close, ex_desc, ex_name, ex_num_symb, ex_open FROM security, company, address ca, address ea, zip_code zca, zip_code zea, exchange WHERE s_symb = 'FAPRB' AND co_id = s_co_id AND ca.ad_id = co_ad_id AND ea.ad_id = ex_ad_id AND ex_id = s_ex_id AND ca.ad_zc_code = zca.zc_code AND ea.ad_zc_code = zea.zc_code
2022-12-23T14:31:08.541536Z	   16 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000004127711 ORDER BY th_dts LIMIT 3
2022-12-23T14:31:08.541637Z	   47 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:31:08.541816Z	   47 Execute	SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000005187540 AND t_tt_id = tt_id
2022-12-23T14:31:08.541919Z	   18 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000008232297 ORDER BY th_dts LIMIT 3
2022-12-23T14:31:08.542009Z	   27 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000001762813 ORDER BY th_dts LIMIT 3
2022-12-23T14:31:08.542594Z	   72 Execute	SELECT ca_id, ca_bal, COALESCE(SUM(hs_qty * lt_price),0) AS price_sum FROM customer_account LEFT OUTER JOIN holding_summary ON hs_ca_id = ca_id, last_trade WHERE ca_c_id = 4300001897 AND lt_s_symb = hs_s_symb GROUP BY ca_id,ca_bal ORDER BY price_sum ASC LIMIT 10
2022-12-23T14:31:08.542775Z	   92 Execute	SELECT h_t_id, h_qty, h_price FROM holding WHERE h_ca_id = 43000048518 AND h_s_symb = 'BRE' ORDER BY h_dts ASC
2022-12-23T14:31:08.543127Z	  105 Execute	INSERT INTO holding_history(hh_h_t_id, hh_t_id, hh_before_qty, hh_after_qty) VALUES(200000008757564, 200000008757564, 0, 400)
2022-12-23T14:31:08.543221Z	   48 Execute	SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000003837922 AND t_tt_id = tt_id
2022-12-23T14:31:08.543333Z	   33 Execute	SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000007323024 AND t_tt_id = tt_id
2022-12-23T14:31:08.543713Z	   89 Execute	INSERT INTO settlement(se_t_id, se_cash_type, se_cash_due_date, se_amt) VALUES(200000008757572, 'Cash Account', '2022-12-25', 23329.98)
2022-12-23T14:31:08.544133Z	  106 Execute	INSERT INTO settlement(se_t_id, se_cash_type, se_cash_due_date, se_amt) VALUES(200000008757536, 'Cash Account', '2022-12-25', -10216.65)
2022-12-23T14:31:08.544233Z	  107 Execute	INSERT INTO settlement(se_t_id, se_cash_type, se_cash_due_date, se_amt) VALUES(200000008757547, 'Cash Account', '2022-12-25', 17115.43)
2022-12-23T14:31:08.544330Z	  109 Execute	INSERT INTO cash_transaction(ct_dts, ct_t_id, ct_amt, ct_name) VALUES('2022-12-23 18:31:08.000000', 200000008757574, 17913.5488, 'Market-Sell 800 shared of COMMON of Black Box Corporation')
2022-12-23T14:31:08.544540Z	   75 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000003633521
2022-12-23T14:31:08.557245Z	   16 Execute	SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000004189859 AND t_tt_id = tt_id
2022-12-23T14:31:08.557337Z	   39 Execute	SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000007993300 AND t_tt_id = tt_id
2022-12-23T14:31:08.561020Z	   75 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000003633521
2022-12-23T14:31:08.561149Z	   98 Execute	SELECT cr_rate FROM commission_rate WHERE cr_c_tier = 1 AND cr_tt_id = 'TLB' AND cr_ex_id = 'NASDAQ' AND cr_from_qty <= 800 AND cr_to_qty >= 800
2022-12-23T14:31:08.561269Z	   18 Execute	SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000007528200 AND t_tt_id = tt_id
2022-12-23T14:31:08.561354Z	   38 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000005807486
2022-12-23T14:31:08.561597Z	   95 Execute	UPDATE broker SET b_comm_total = b_comm_total + 28.81, b_num_trades = b_num_trades + 1 WHERE b_id = 4300000045
2022-12-23T14:31:08.561822Z	   24 Query	commit
2022-12-23T14:31:08.561986Z	   41 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000006717191
2022-12-23T14:31:08.562328Z	   68 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000002235477
2022-12-23T14:31:08.562396Z	   47 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000005187540
2022-12-23T14:31:08.562450Z	   24 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:31:08.562730Z	   86 Query	commit
2022-12-23T14:31:08.564869Z	   75 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000003633521 ORDER BY th_dts LIMIT 3
2022-12-23T14:31:08.564980Z	   85 Execute	UPDATE broker SET b_comm_total = b_comm_total + 10.89, b_num_trades = b_num_trades + 1 WHERE b_id = 4300000043
2022-12-23T14:31:08.565066Z	   24 Execute	SELECT s_name, co_id, co_name, co_sp_rate, co_ceo, co_desc, DATE_FORMAT(co_open_date,'%Y-%m-%d'), co_st_id, ca.ad_line1, ca.ad_line2, zca.zc_town, zca.zc_div, ca.ad_zc_code, ca.ad_ctry, s_num_out, DATE_FORMAT(s_start_date,'%Y-%m-%d'), DATE_FORMAT(s_exch_date,'%Y-%m-%d'), s_pe, s_52wk_high, DATE_FORMAT(s_52wk_high_date,'%Y-%m-%d'), s_52wk_low, DATE_FORMAT(s_52wk_low_date,'%Y-%m-%d'), s_dividend, s_yield, zea.zc_div, ea.ad_ctry, ea.ad_line1, ea.ad_line2, zea.zc_town, ea.ad_zc_code, ex_close, ex_desc, ex_name, ex_num_symb, ex_open FROM security, company, address ca, address ea, zip_code zca, zip_code zea, exchange WHERE s_symb = 'GBND' AND co_id = s_co_id AND ca.ad_id = co_ad_id AND ea.ad_id = ex_ad_id AND ex_id = s_ex_id AND ca.ad_zc_code = zca.zc_code AND ea.ad_zc_code = zea.zc_code
2022-12-23T14:31:08.565251Z	   16 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000004189859
2022-12-23T14:31:08.565430Z	   18 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000007528200
2022-12-23T14:31:08.565498Z	   92 Execute	INSERT INTO holding_history(hh_h_t_id, hh_t_id, hh_before_qty, hh_after_qty) VALUES(200000007952362, 200000008757425, -500, -400)
2022-12-23T14:31:08.565674Z	   39 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000007993300
2022-12-23T14:31:08.565785Z	   38 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000005807486 ORDER BY th_dts ASC LIMIT 3
2022-12-23T14:31:08.565912Z	   41 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000006717191 ORDER BY th_dts LIMIT 3
2022-12-23T14:31:08.565984Z	   48 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000003837922
2022-12-23T14:31:08.566052Z	   27 Execute	SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000008314671 AND t_tt_id = tt_id
2022-12-23T14:31:08.566515Z	   89 Execute	UPDATE customer_account SET ca_bal = ca_bal + 23329.98 WHERE ca_id = 43000012513
2022-12-23T14:31:08.566676Z	  106 Execute	UPDATE customer_account SET ca_bal = ca_bal + -10216.65 WHERE ca_id = 43000032164
2022-12-23T14:31:08.566749Z	  109 Execute	SELECT ca_bal FROM customer_account WHERE ca_id = 43000025784
2022-12-23T14:31:08.566836Z	   89 Execute	INSERT INTO cash_transaction(ct_dts, ct_t_id, ct_amt, ct_name) VALUES('2022-12-23 18:31:08.000000', 200000008757572, 23329.98, 'Market-Sell 800 shared of PREF_B of Sensytech, Inc.')
2022-12-23T14:31:08.566893Z	  107 Execute	UPDATE customer_account SET ca_bal = ca_bal + 17115.43 WHERE ca_id = 43000035422
2022-12-23T14:31:08.566970Z	  106 Execute	INSERT INTO cash_transaction(ct_dts, ct_t_id, ct_amt, ct_name) VALUES('2022-12-23 18:31:08.000000', 200000008757536, -10216.65, 'Limit-Buy 400 shared of COMMON of Mueller Industries, Inc.')
2022-12-23T14:31:08.567018Z	  109 Query	commit
2022-12-23T14:31:08.567090Z	   89 Execute	SELECT ca_bal FROM customer_account WHERE ca_id = 43000012513
2022-12-23T14:31:08.567139Z	  106 Execute	SELECT ca_bal FROM customer_account WHERE ca_id = 43000032164
2022-12-23T14:31:08.567186Z	  107 Execute	INSERT INTO cash_transaction(ct_dts, ct_t_id, ct_amt, ct_name) VALUES('2022-12-23 18:31:08.000000', 200000008757547, 17115.43, 'Market-Sell 800 shared of COMMON of Jefferson Smurfit Group plc')
2022-12-23T14:31:08.567371Z	   95 Execute	INSERT INTO settlement(se_t_id, se_cash_type, se_cash_due_date, se_amt) VALUES(200000008757566, 'Cash Account', '2022-12-25', -10319.31)
2022-12-23T14:31:08.567500Z	   31 Execute	SELECT co_name, in_name FROM company_competitor, company, industry WHERE cp_co_id = 4300001478 AND co_id = cp_comp_co_id AND in_id = cp_in_id LIMIT 3
2022-12-23T14:33:39.111393Z	  109 Query	commit
2022-12-23T14:33:39.111577Z	   17 Execute	SET TRANSACTION ISOLATION LEVEL REPEATABLE READ
2022-12-23T14:33:39.111600Z	   68 Execute	SELECT DATE_FORMAT(dm_date,'%Y-%m-%d'), dm_close, dm_high, dm_low, dm_vol FROM daily_market WHERE dm_s_symb = 'DGII' AND dm_date >= '2002-07-15' ORDER BY dm_date ASC LIMIT 12
2022-12-23T14:33:39.111931Z	   45 Execute	SELECT ca_id, ca_bal, COALESCE(SUM(hs_qty * lt_price),0) AS price_sum FROM customer_account LEFT OUTER JOIN holding_summary ON hs_ca_id = ca_id, last_trade WHERE ca_c_id = 4300001388 AND lt_s_symb = hs_s_symb GROUP BY ca_id,ca_bal ORDER BY price_sum ASC LIMIT 10
2022-12-23T14:33:39.112148Z	   17 Execute	SELECT ca_name, ca_b_id, ca_c_id, ca_tax_st FROM customer_account WHERE ca_id = 43000018783
2022-12-23T14:33:39.112415Z	   47 Execute	SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000006192047 AND t_tt_id = tt_id
2022-12-23T14:33:39.112805Z	  109 Execute	SET TRANSACTION ISOLATION LEVEL REPEATABLE READ
2022-12-23T14:33:39.112834Z	  109 Execute	UPDATE last_trade SET lt_price = 20.08, lt_vol = lt_vol + 375, lt_dts = '2022-12-23 18:33:38' WHERE lt_s_symb = 'AKLM'
2022-12-23T14:33:39.113107Z	   17 Execute	SELECT c_f_name, c_l_name, c_tier, c_tax_id FROM customer WHERE c_id = 4300001879
2022-12-23T14:33:39.113768Z	   59 Execute	SELECT ct_name FROM cash_transaction WHERE ct_t_id = 200000007084389
2022-12-23T14:33:39.113826Z	   61 Execute	UPDATE cash_transaction SET ct_name = 'Market-Sell 800 Shares of PREF_A of Lumenis Limited' WHERE ct_t_id = 200000001209302
2022-12-23T14:33:39.114031Z	   68 Execute	SELECT lt_price, lt_open_price, lt_vol FROM last_trade WHERE lt_s_symb = 'DGII'
2022-12-23T14:33:39.114124Z	   17 Execute	SELECT b_name FROM broker WHERE b_id = 4300000014
2022-12-23T14:33:39.114167Z	   76 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000008067328 ORDER BY th_dts LIMIT 3
2022-12-23T14:33:39.114569Z	   58 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000006532132
2022-12-23T14:33:39.118192Z	   15 Execute	SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000007708539 AND t_tt_id = tt_id
2022-12-23T14:33:39.118286Z	   58 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000006532132
2022-12-23T14:33:39.118752Z	   58 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000006532132 ORDER BY th_dts LIMIT 3
2022-12-23T14:33:39.118979Z	   78 Query	commit
