2022-12-23T14:14:12.447528Z	   46 Query	commit
2022-12-23T14:56:34.041326Z	   50 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000007527315
2022-12-23T14:56:34.041541Z	   24 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000008380072
2022-12-23T14:56:34.041642Z	   50 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000007527315 ORDER BY th_dts ASC LIMIT 3
2022-12-23T14:56:34.041725Z	   21 Execute	SELECT co_name, in_name FROM company_competitor, company, industry WHERE cp_co_id = 4300000532 AND co_id = cp_comp_co_id AND in_id = cp_in_id LIMIT 3
2022-12-23T14:56:34.041880Z	   61 Query	commit
2022-12-23T14:56:34.042252Z	   52 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000008224499
2022-12-23T14:56:34.042583Z	   23 Execute	SELECT c_l_name, c_f_name, b_name FROM customer_account, customer, broker WHERE ca_id = 43000027641 AND c_id = ca_c_id AND b_id = ca_b_id
2022-12-23T14:56:34.043132Z	  110 Execute	SET TRANSACTION ISOLATION LEVEL SERIALIZABLE
2022-12-23T14:56:34.043162Z	  110 Execute	SELECT t_ca_id, t_tt_id, t_s_symb, t_qty, t_chrg, t_lifo, t_is_cash FROM trade WHERE t_id = 200000008802003
2022-12-23T14:56:34.043329Z	   61 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:56:34.043593Z	   61 Execute	SELECT COALESCE( SUM(s_num_out * dm_close), 0), COALESCE( SUM(s_num_out * lt_price), 0) FROM holding_summary, last_trade, security, daily_market WHERE hs_ca_id = 43000020145 AND dm_s_symb = hs_s_symb AND dm_date = '2004-05-10' AND lt_s_symb = dm_s_symb AND s_symb = dm_s_symb
2022-12-23T14:56:34.045770Z	  110 Execute	SELECT tt_name, tt_is_sell, tt_is_mrkt FROM trade_type WHERE tt_id = 'TMB'
2022-12-23T14:56:34.045830Z	  110 Execute	SELECT hs_qty FROM holding_summary WHERE hs_ca_id = 43000029392 AND hs_s_symb = 'BKHM'
2022-12-23T14:56:34.045898Z	  110 Execute	SELECT ca_b_id, ca_c_id, ca_tax_st FROM customer_account WHERE ca_id = 43000029392
2022-12-23T14:56:34.045952Z	  110 Execute	UPDATE holding_summary SET hs_qty = -100 WHERE hs_ca_id = 43000029392 AND hs_s_symb = 'BKHM'
2022-12-23T14:56:34.046042Z	  110 Execute	SELECT h_t_id, h_qty, h_price FROM holding WHERE h_ca_id = 43000029392 AND h_s_symb = 'BKHM' ORDER BY h_dts ASC
2022-12-23T14:56:34.046167Z	  110 Execute	INSERT INTO holding_history(hh_h_t_id, hh_t_id, hh_before_qty, hh_after_qty) VALUES(200000005124068, 200000008802003, -400, 0)
2022-12-23T14:56:34.047718Z	   28 Query	commit
2022-12-23T14:56:34.047760Z	   62 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000006197828
2022-12-23T14:56:34.047838Z	   49 Query	commit
2022-12-23T14:56:34.047875Z	   28 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:56:34.047897Z	   49 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:56:34.047919Z	   28 Execute	SELECT s_name, co_id, co_name, co_sp_rate, co_ceo, co_desc, DATE_FORMAT(co_open_date,'%Y-%m-%d'), co_st_id, ca.ad_line1, ca.ad_line2, zca.zc_town, zca.zc_div, ca.ad_zc_code, ca.ad_ctry, s_num_out, DATE_FORMAT(s_start_date,'%Y-%m-%d'), DATE_FORMAT(s_exch_date,'%Y-%m-%d'), s_pe, s_52wk_high, DATE_FORMAT(s_52wk_high_date,'%Y-%m-%d'), s_52wk_low, DATE_FORMAT(s_52wk_low_date,'%Y-%m-%d'), s_dividend, s_yield, zea.zc_div, ea.ad_ctry, ea.ad_line1, ea.ad_line2, zea.zc_town, ea.ad_zc_code, ex_close, ex_desc, ex_name, ex_num_symb, ex_open FROM security, company, address ca, address ea, zip_code zca, zip_code zea, exchange WHERE s_symb = 'EGLS' AND co_id = s_co_id AND ca.ad_id = co_ad_id AND ea.ad_id = ex_ad_id AND ex_id = s_ex_id AND ca.ad_zc_code = zca.zc_code AND ea.ad_zc_code = zea.zc_code
2022-12-23T14:56:34.048093Z	   49 Execute	SELECT COALESCE( SUM(s_num_out * dm_close), 0), COALESCE( SUM(s_num_out * lt_price), 0) FROM holding_summary, last_trade, security, daily_market WHERE hs_ca_id = 43000019973 AND dm_s_symb = hs_s_symb AND dm_date = '2004-12-31' AND lt_s_symb = dm_s_symb AND s_symb = dm_s_symb
2022-12-23T14:56:34.048465Z	   62 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000006197828
2022-12-23T14:56:34.048545Z	   62 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000006197828 ORDER BY th_dts LIMIT 3
2022-12-23T14:56:34.048761Z	  109 Execute	SELECT ca_bal FROM customer_account WHERE ca_id = 43000001043
2022-12-23T14:56:34.048818Z	  109 Query	commit
2022-12-23T14:56:34.049122Z	   28 Execute	SELECT co_name, in_name FROM company_competitor, company, industry WHERE cp_co_id = 4300001260 AND co_id = cp_comp_co_id AND in_id = cp_in_id LIMIT 3
2022-12-23T14:56:34.049240Z	   29 Query	commit
2022-12-23T14:56:34.049343Z	   29 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:56:34.049368Z	   29 Execute	SELECT t_id, DATE_FORMAT(t_dts,'%Y-%m-%d %H:%i:%s.%f'), st_name, tt_name, t_s_symb, t_qty, t_exec_name, t_chrg, s_name, ex_name FROM trade, status_type FORCE INDEX(PRIMARY), trade_type FORCE INDEX(PRIMARY), security, exchange WHERE t_ca_id = 43000038415 AND st_id = t_st_id AND tt_id = t_tt_id AND s_symb = t_s_symb AND ex_id = s_ex_id ORDER BY t_dts DESC LIMIT 50
2022-12-23T14:56:34.049787Z	   28 Execute	SELECT fi_year, fi_qtr, DATE_FORMAT(fi_qtr_start_date,'%Y-%m-%d'), fi_revenue, fi_net_earn, fi_basic_eps, fi_dilut_eps, fi_margin, fi_inventory, fi_assets, fi_liability, fi_out_basic, fi_out_dilut FROM financial WHERE fi_co_id = 4300001260 ORDER BY fi_year ASC, fi_qtr LIMIT 20
2022-12-23T14:56:34.050007Z	   62 Query	commit
2022-12-23T14:56:34.050248Z	  101 Execute	INSERT INTO holding_history(hh_h_t_id, hh_t_id, hh_before_qty, hh_after_qty) VALUES(200000003313256, 200000008789554, 400, 0)
2022-12-23T14:56:34.050425Z	   49 Query	commit
2022-12-23T14:56:34.050452Z	   62 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:56:34.050475Z	   49 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:56:34.050497Z	   62 Execute	SELECT s_name, co_id, co_name, co_sp_rate, co_ceo, co_desc, DATE_FORMAT(co_open_date,'%Y-%m-%d'), co_st_id, ca.ad_line1, ca.ad_line2, zca.zc_town, zca.zc_div, ca.ad_zc_code, ca.ad_ctry, s_num_out, DATE_FORMAT(s_start_date,'%Y-%m-%d'), DATE_FORMAT(s_exch_date,'%Y-%m-%d'), s_pe, s_52wk_high, DATE_FORMAT(s_52wk_high_date,'%Y-%m-%d'), s_52wk_low, DATE_FORMAT(s_52wk_low_date,'%Y-%m-%d'), s_dividend, s_yield, zea.zc_div, ea.ad_ctry, ea.ad_line1, ea.ad_line2, zea.zc_town, ea.ad_zc_code, ex_close, ex_desc, ex_name, ex_num_symb, ex_open FROM security, company, address ca, address ea, zip_code zca, zip_code zea, exchange WHERE s_symb = 'HELX' AND co_id = s_co_id AND ca.ad_id = co_ad_id AND ea.ad_id = ex_ad_id AND ex_id = s_ex_id AND ca.ad_zc_code = zca.zc_code AND ea.ad_zc_code = zea.zc_code
2022-12-23T14:56:34.050660Z	   49 Execute	SELECT COALESCE( SUM(s_num_out * dm_close), 0), COALESCE( SUM(s_num_out * lt_price), 0) FROM watch_item, watch_list, last_trade, security, daily_market WHERE wl_c_id = 4300004563 AND wi_wl_id = wl_id AND dm_s_symb = wi_s_symb AND dm_date = '2004-12-24' AND lt_s_symb = dm_s_symb AND s_symb = dm_s_symb
2022-12-23T14:56:34.050883Z	   28 Execute	SELECT DATE_FORMAT(dm_date,'%Y-%m-%d'), dm_close, dm_high, dm_low, dm_vol FROM daily_market WHERE dm_s_symb = 'EGLS' AND dm_date >= '2002-09-16' ORDER BY dm_date ASC LIMIT 18
2022-12-23T14:56:34.052707Z	   37 Execute	INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES (200000008802031, '2022-12-23 18:56:33', 'PNDG')
2022-12-23T14:56:34.052774Z	   37 Query	commit
2022-12-23T14:56:34.053189Z	  110 Execute	DELETE FROM holding WHERE h_t_id = 200000005124068
2022-12-23T14:56:34.053264Z	  110 Execute	INSERT INTO holding_history(hh_h_t_id, hh_t_id, hh_before_qty, hh_after_qty) VALUES(200000005128413, 200000008802003, -100, 0)
2022-12-23T14:56:34.054028Z	   37 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:56:34.054056Z	   37 Execute	SELECT s_name, co_id, co_name, co_sp_rate, co_ceo, co_desc, DATE_FORMAT(co_open_date,'%Y-%m-%d'), co_st_id, ca.ad_line1, ca.ad_line2, zca.zc_town, zca.zc_div, ca.ad_zc_code, ca.ad_ctry, s_num_out, DATE_FORMAT(s_start_date,'%Y-%m-%d'), DATE_FORMAT(s_exch_date,'%Y-%m-%d'), s_pe, s_52wk_high, DATE_FORMAT(s_52wk_high_date,'%Y-%m-%d'), s_52wk_low, DATE_FORMAT(s_52wk_low_date,'%Y-%m-%d'), s_dividend, s_yield, zea.zc_div, ea.ad_ctry, ea.ad_line1, ea.ad_line2, zea.zc_town, ea.ad_zc_code, ex_close, ex_desc, ex_name, ex_num_symb, ex_open FROM security, company, address ca, address ea, zip_code zca, zip_code zea, exchange WHERE s_symb = 'EVRT' AND co_id = s_co_id AND ca.ad_id = co_ad_id AND ea.ad_id = ex_ad_id AND ex_id = s_ex_id AND ca.ad_zc_code = zca.zc_code AND ea.ad_zc_code = zea.zc_code
2022-12-23T14:56:34.054334Z	   16 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000006270829
2022-12-23T14:56:34.054583Z	  101 Execute	DELETE FROM holding WHERE h_t_id = 200000003313256
2022-12-23T14:56:34.055139Z	   31 Execute	SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000007679874 AND t_tt_id = tt_id
2022-12-23T14:56:34.055253Z	   68 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000004909149
2022-12-23T14:56:34.055381Z	   93 Execute	DELETE FROM trade_request WHERE tr_t_id = 200000008784315
2022-12-23T14:56:34.055575Z	   68 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000004909149
2022-12-23T14:56:34.055678Z	   16 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000006270829
2022-12-23T14:56:34.055928Z	  101 Execute	SELECT s_ex_id, s_name FROM security WHERE s_symb = 'ACE'
2022-12-23T14:56:34.056008Z	   90 Execute	DELETE FROM holding WHERE h_t_id = 200000008708726
2022-12-23T14:56:34.056067Z	   24 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000008380072 ORDER BY th_dts LIMIT 3
2022-12-23T14:56:34.056156Z	   68 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000004909149 ORDER BY th_dts ASC LIMIT 3
2022-12-23T14:56:34.056599Z	   90 Execute	INSERT INTO holding_history(hh_h_t_id, hh_t_id, hh_before_qty, hh_after_qty) VALUES(200000008688679, 200000008801946, 800, 700)
2022-12-23T14:56:34.056899Z	   50 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000004036806
2022-12-23T14:56:34.056978Z	  101 Execute	SELECT c_tier FROM customer WHERE c_id = 4300001592
2022-12-23T14:56:34.057361Z	   93 Execute	INSERT INTO trade_history (th_t_id, th_dts, th_st_id) VALUES (200000008784315, '2022-12-23 18:56:33', 'SBMT')
2022-12-23T14:56:34.057764Z	   16 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000006270829 ORDER BY th_dts ASC LIMIT 3
2022-12-23T14:56:34.057854Z	   24 Execute	SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000001671108 AND t_tt_id = tt_id
2022-12-23T14:56:34.058874Z	   53 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000005758931 ORDER BY th_dts LIMIT 3
2022-12-23T14:56:34.060981Z	   42 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000005109631
2022-12-23T14:56:34.061252Z	   42 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000005109631 ORDER BY th_dts LIMIT 3
2022-12-23T14:56:34.063344Z	   90 Execute	UPDATE holding SET h_qty = 700 WHERE h_t_id = 200000008688679
2022-12-23T14:56:34.063820Z	   69 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000005140266 ORDER BY th_dts LIMIT 3
2022-12-23T14:56:34.064009Z	  101 Execute	SELECT cr_rate FROM commission_rate WHERE cr_c_tier = 3 AND cr_tt_id = 'TSL' AND cr_ex_id = 'AMEX' AND cr_from_qty <= 400 AND cr_to_qty >= 400
2022-12-23T14:56:34.064531Z	   42 Execute	SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000005701395 AND t_tt_id = tt_id
2022-12-23T14:56:34.068128Z	   90 Execute	SELECT sum(tx_rate) FROM taxrate, customer_taxrate WHERE tx_id = cx_tx_id AND cx_c_id = 4300004082
2022-12-23T14:56:34.068290Z	   18 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000005284433
2022-12-23T14:56:34.068622Z	  101 Execute	UPDATE trade SET t_comm = 23.68, t_dts = '2022-12-23 18:56:34.000000', t_st_id = 'CMPT', t_trade_price = 21.14 WHERE t_id = 200000008789554
2022-12-23T14:56:34.068751Z	   69 Execute	SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000008355252 AND t_tt_id = tt_id
2022-12-23T14:56:34.070336Z	   68 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000008401049
2022-12-23T14:56:34.070655Z	   53 Execute	SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000007975799 AND t_tt_id = tt_id
2022-12-23T14:56:34.071436Z	   60 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000005450012 ORDER BY th_dts LIMIT 3
2022-12-23T14:56:34.072516Z	   16 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000006270937
2022-12-23T14:56:34.072786Z	   15 Execute	SELECT t_exec_name FROM trade WHERE t_id = 200000006287134
2022-12-23T14:56:34.073309Z	   68 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000008401049
2022-12-23T14:56:34.073418Z	   60 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000005455942
2022-12-23T14:56:34.073523Z	   75 Execute	SELECT sum(tx_rate) FROM taxrate, customer_taxrate WHERE tx_id = cx_tx_id AND cx_c_id = 4300002509
2022-12-23T14:56:34.074076Z	   57 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000000239313
2022-12-23T14:56:34.074388Z	   16 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000006270937
2022-12-23T14:56:34.074451Z	   93 Query	commit
2022-12-23T14:56:34.074774Z	   18 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000005284433
2022-12-23T14:56:34.074852Z	   72 Execute	INSERT INTO trade_request(tr_t_id, tr_tt_id, tr_s_symb, tr_qty, tr_bid_price, tr_b_id) VALUES (200000008802037, 'TLB', 'LVELPRC', 100, 27.55, 4300000020)
2022-12-23T14:56:34.074975Z	   90 Execute	UPDATE trade SET t_tax = 557.8164 WHERE t_id = 200000008801946
2022-12-23T14:56:34.075885Z	   31 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000007679874
2022-12-23T14:56:34.075984Z	   76 Query	commit
2022-12-23T14:56:34.076037Z	   31 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000007679874
2022-12-23T14:56:34.076104Z	   37 Execute	SELECT co_name, in_name FROM company_competitor, company, industry WHERE cp_co_id = 4300001553 AND co_id = cp_comp_co_id AND in_id = cp_in_id LIMIT 3
2022-12-23T14:56:34.076224Z	   26 Execute	INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES (200000008802036, '2022-12-23 18:56:33', 'SBMT')
2022-12-23T14:56:34.076321Z	   76 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:56:34.076612Z	   76 Execute	SELECT t_id, DATE_FORMAT(t_dts,'%Y-%m-%d %H:%i:%s.%f'), st_name, tt_name, t_s_symb, t_qty, t_exec_name, t_chrg, s_name, ex_name FROM trade, status_type FORCE INDEX(PRIMARY), trade_type FORCE INDEX(PRIMARY), security, exchange WHERE t_ca_id = 43000047085 AND st_id = t_st_id AND tt_id = t_tt_id AND s_symb = t_s_symb AND ex_id = s_ex_id ORDER BY t_dts DESC LIMIT 50
2022-12-23T14:56:34.076713Z	   31 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000007679874 ORDER BY th_dts LIMIT 3
2022-12-23T14:56:34.076874Z	  110 Execute	DELETE FROM holding WHERE h_t_id = 200000005128413
2022-12-23T14:56:34.079738Z	   37 Execute	SELECT fi_year, fi_qtr, DATE_FORMAT(fi_qtr_start_date,'%Y-%m-%d'), fi_revenue, fi_net_earn, fi_basic_eps, fi_dilut_eps, fi_margin, fi_inventory, fi_assets, fi_liability, fi_out_basic, fi_out_dilut FROM financial WHERE fi_co_id = 4300001553 ORDER BY fi_year ASC, fi_qtr LIMIT 20
2022-12-23T14:56:34.079906Z	   31 Execute	SELECT t_exec_name FROM trade WHERE t_id = 200000008388512
2022-12-23T14:56:34.079962Z	  110 Execute	INSERT INTO holding_history(hh_h_t_id, hh_t_id, hh_before_qty, hh_after_qty) VALUES(200000008779901, 200000008802003, -400, -100)
2022-12-23T14:56:34.080047Z	   31 Execute	UPDATE trade SET t_exec_name = 'Celine X Salz' WHERE t_id = 200000008388512
2022-12-23T14:56:34.080117Z	   30 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000007300920
2022-12-23T14:56:34.080189Z	   31 Execute	SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000008388512 AND t_tt_id = tt_id
2022-12-23T14:56:34.080252Z	   37 Execute	SELECT DATE_FORMAT(dm_date,'%Y-%m-%d'), dm_close, dm_high, dm_low, dm_vol FROM daily_market WHERE dm_s_symb = 'EVRT' AND dm_date >= '2002-06-06' ORDER BY dm_date ASC LIMIT 13
2022-12-23T14:56:34.080518Z	   31 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000008388512
2022-12-23T14:56:34.080571Z	   30 Execute	SELECT ct_name FROM cash_transaction WHERE ct_t_id = 200000007300920
2022-12-23T14:56:34.080641Z	   50 Execute	SELECT ct_name FROM cash_transaction WHERE ct_t_id = 200000004036806
2022-12-23T14:56:34.080697Z	   59 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000008106762 ORDER BY th_dts LIMIT 3
2022-12-23T14:56:34.080896Z	   21 Execute	SELECT fi_year, fi_qtr, DATE_FORMAT(fi_qtr_start_date,'%Y-%m-%d'), fi_revenue, fi_net_earn, fi_basic_eps, fi_dilut_eps, fi_margin, fi_inventory, fi_assets, fi_liability, fi_out_basic, fi_out_dilut FROM financial WHERE fi_co_id = 4300000532 ORDER BY fi_year ASC, fi_qtr LIMIT 20
2022-12-23T14:56:34.081395Z	   31 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000008388512
2022-12-23T14:56:34.081514Z	   50 Execute	UPDATE cash_transaction SET ct_name = 'Market-Sell 800 shares of PREF_C of McKesson Corporation' WHERE ct_t_id = 200000004036806
2022-12-23T14:56:34.081569Z	   54 Query	commit
2022-12-23T14:56:34.081620Z	   37 Execute	SELECT lt_price, lt_open_price, lt_vol FROM last_trade WHERE lt_s_symb = 'EVRT'
2022-12-23T14:56:34.081671Z	   22 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000008388586 ORDER BY th_dts LIMIT 3
2022-12-23T14:56:34.081772Z	   39 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000006806319
2022-12-23T14:56:34.081878Z	   67 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000006741948
2022-12-23T14:56:34.081981Z	   30 Execute	UPDATE cash_transaction SET ct_name = 'Market-Buy 800 Shares of PREF_A of Six Flags, Inc.' WHERE ct_t_id = 200000007300920
2022-12-23T14:56:34.082270Z	   54 Execute	SET TRANSACTION ISOLATION LEVEL REPEATABLE READ
2022-12-23T14:56:34.083430Z	   63 Execute	SELECT h_qty, h_price FROM holding WHERE h_ca_id = 43000016794 AND h_s_symb = 'MERCS' ORDER BY h_dts DESC
2022-12-23T14:56:34.083518Z	   54 Execute	SELECT ca_name, ca_b_id, ca_c_id, ca_tax_st FROM customer_account WHERE ca_id = 43000029462
2022-12-23T14:56:34.083584Z	   50 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000004036806
2022-12-23T14:56:34.083633Z	   37 Execute	SELECT DATE_FORMAT(ni_dts, '%Y-%m-%d %H:%i:%s.%f'), ni_source, ni_author, ni_headline, ni_summary FROM news_xref, news_item WHERE ni_id = nx_ni_id AND nx_co_id = 4300001553 LIMIT 2
2022-12-23T14:56:34.083782Z	   40 Query	commit
2022-12-23T14:56:34.083819Z	   31 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000008388512 ORDER BY th_dts LIMIT 3
2022-12-23T14:56:34.083960Z	   67 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000006741948
2022-12-23T14:56:34.084028Z	   40 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:56:34.084060Z	   59 Execute	SELECT se_cash_type FROM settlement WHERE se_t_id = 200000008111689
2022-12-23T14:56:34.084119Z	   21 Execute	SELECT DATE_FORMAT(dm_date,'%Y-%m-%d'), dm_close, dm_high, dm_low, dm_vol FROM daily_market WHERE dm_s_symb = 'BTEK' AND dm_date >= '2002-09-18' ORDER BY dm_date ASC LIMIT 8
2022-12-23T14:56:34.084243Z	   30 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000007300920
2022-12-23T14:56:34.084306Z	   39 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000006806319 ORDER BY th_dts LIMIT 3
2022-12-23T14:56:34.084417Z	   54 Execute	SELECT c_f_name, c_l_name, c_tier, c_tax_id FROM customer WHERE c_id = 4300002947
2022-12-23T14:56:34.084476Z	   50 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000004036806 ORDER BY th_dts ASC LIMIT 3
2022-12-23T14:56:34.084565Z	   22 Execute	SELECT t_exec_name FROM trade WHERE t_id = 200000002097001
2022-12-23T14:56:34.084623Z	   40 Execute	SELECT COALESCE( SUM(s_num_out * dm_close), 0), COALESCE( SUM(s_num_out * lt_price), 0) FROM watch_item, watch_list, last_trade, security, daily_market WHERE wl_c_id = 4300001537 AND wi_wl_id = wl_id AND dm_s_symb = wi_s_symb AND dm_date = '2004-10-01' AND lt_s_symb = dm_s_symb AND s_symb = dm_s_symb
2022-12-23T14:56:34.088512Z	   59 Execute	UPDATE settlement SET se_cash_type = 'Cash' WHERE se_t_id = 200000008111689
2022-12-23T14:56:34.088576Z	   30 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000007300920 ORDER BY th_dts ASC LIMIT 3
